Entrez_ID	hgnc_symbol	logFC	P.Value	adj.P.Val
51308	REEP2	2.1190235211015693	1.1991024756732686e-5	5.111369285315253e-5
3396	MRPL58	1.3020079612913005	1.2021654526500973e-5	5.12300778535256e-5
4946	OAZ1	0.5397272096923178	1.2029665999342892e-5	5.125003763648129e-5
2920	CXCL2	-3.7383095496268615	1.2081715355037888e-5	5.145754927625512e-5
26958	COPG2	1.5953142118226529	1.2110940592249327e-5	5.156776225082441e-5
55930	MYO5C	-1.6123258004547214	1.212674235986709e-5	5.162077365514457e-5
204010	RPSAP52	-1.8615008084119298	1.2134467633451708e-5	5.163938547189548e-5
57666	FBRSL1	-1.3360369498163216	1.2153868376285735e-5	5.170765935446867e-5
9537	TP53I11	-1.2277230259272347	1.2165302555539034e-5	5.174201178068397e-5
2056	EPO	-1.3707050437446426	1.22628057153519e-5	5.2142316626762735e-5
5832	ALDH18A1	-1.0959921259289853	1.2269070758467527e-5	5.215455665226563e-5
8411	EEA1	1.11778279381282	1.229461713999725e-5	5.224873029058987e-5
11152	WDR45	0.7217283313125247	1.2301620797310393e-5	5.22640722481041e-5
9276	COPB2	-0.7537009911880475	1.2317931858389803e-5	5.2318937824341246e-5
121457	IKBIP	1.381225233453475	1.2323487992726927e-5	5.232810548000756e-5
129531	MITD1	0.8121117425982032	1.2350789025205295e-5	5.242957601355754e-5
2717	GLA	1.0368839908097716	1.2361221626401094e-5	5.2459403215266806e-5
7436	VLDLR	-0.9166293915255599	1.2380387343014058e-5	5.252626596963072e-5
1892	ECHS1	1.4764572825535591	1.2432010837819005e-5	5.273076257594341e-5
2058	EPRS1	-0.7481159269405318	1.2447369927980687e-5	5.278137231851062e-5
60626	RIC8A	0.8160934109153501	1.2460194501290576e-5	5.2821209885597625e-5
25836	NIPBL	0.7582992876758565	1.2480694850167067e-5	5.289355569274161e-5
10742	RAI2	1.2623152031399112	1.2527913625135797e-5	5.3079064027707396e-5
23065	EMC1	0.8659195109482312	1.2612957089437213e-5	5.342468430539673e-5
1174	AP1S1	1.6819156313363823	1.2621347141086296e-5	5.344552304643114e-5
2215	FCGR3B	-1.5677618683462082	1.2637373723993443e-5	5.349867859351925e-5
1843	DUSP1	-2.1629807939878205	1.265036461984125e-5	5.3538957271276477e-5
23061	TBC1D9B	0.7508997694259776	1.2694514491506975e-5	5.371104881420299e-5
6594	SMARCA1	1.0774311906302998	1.2731753295896764e-5	5.3853812828922294e-5
65009	NDRG4	-1.34594029599348	1.2759892387445287e-5	5.3958018302867896e-5
54517	PUS7	-1.0220938331394578	1.2766307898867577e-5	5.3970328836250215e-5
64757	MTARC1	2.1493019481942213	1.279081680344342e-5	5.40561940403943e-5
24142	NAA80	0.9199693561267921	1.2793638547966835e-5	5.40561940403943e-5
125950	RAVER1	1.1366980024191493	1.2804134146093974e-5	5.408570213494057e-5
11082	ESM1	4.101024305718047	1.2810248468099486e-5	5.40966922558816e-5
55701	ARHGEF40	-1.240585251941388	1.2818200288510806e-5	5.4115433838638956e-5
51690	LSM7	1.1462721708849823	1.2831119339183668e-5	5.415512988291797e-5
51073	MRPL4	1.0628273825325518	1.2985656796917023e-5	5.479235625460796e-5
23074	BLTP3B	1.1977426569260325	1.303277208379087e-5	5.497609500478312e-5
51029	DESI2	0.7925885368561811	1.3045698363367428e-5	5.501555325690629e-5
116840	CNTROB	1.1161601594761548	1.31179670359304e-5	5.5305176654903935e-5
83544	DNAL1	1.0761719577645072	1.313751600089264e-5	5.537243676238302e-5
100302210	MIR1909	-0.8839352865789456	1.3238596000007135e-5	5.5783205744489714e-5
152559	PAQR3	1.34443807898555	1.3303879651703672e-5	5.6042956924477087e-5
8801	SUCLG2	-0.8270681655354313	1.3310909156589405e-5	5.6057235964078045e-5
10283	CWC27	0.9439351943470946	1.3375365505786205e-5	5.631328708436669e-5
9779	TBC1D5	-1.217858396372498	1.3419193468939657e-5	5.6482371854369954e-5
123606	NIPA1	1.029274500401046	1.3425378351206276e-5	5.649296502375078e-5
55572	FOXRED1	0.8893071217889332	1.3431394504850522e-5	5.650284260289617e-5
84930	MASTL	1.04896821345673	1.3444932458605498e-5	5.6544348660563426e-5
4023	LPL	-3.175049142648451	1.3486101256982389e-5	5.670200531225383e-5
84650	EBPL	-1.0900181421362767	1.3498880399309682e-5	5.674024482253504e-5
91584	PLXNA4	-1.2142255746048907	1.3540400053379063e-5	5.689923634982017e-5
2018	EMX2	2.9367537456446895	1.3545018708661676e-5	5.690311869397121e-5
22826	DNAJC8	0.7284641032072603	1.361395382557702e-5	5.717712104382647e-5
10253	SPRY2	-1.5166918022983733	1.3673270387862863e-5	5.741058812526607e-5
284123	NA	-1.273392832553963	1.36922767096981e-5	5.747472161517047e-5
64793	CEP85	0.9399689045092092	1.3716627759692382e-5	5.756124908093253e-5
283314	C1RL-AS1	1.1417527422866964	1.3750902885316029e-5	5.7689364025266185e-5
55593	OTUD5	0.7986632754155902	1.3788294389528945e-5	5.7829029835953835e-5
285205	LINC00636	-1.069061709523221	1.3791703563889257e-5	5.7829029835953835e-5
10952	SEC61B	-0.7273533174045497	1.3846660630717715e-5	5.804104802961293e-5
64320	RNF25	1.0671954451341739	1.384980530542351e-5	5.804104802961293e-5
440585	CFAP144	1.999535853549908	1.3979960210682655e-5	5.857055691096941e-5
821	CANX	0.75447222265562	1.4074451617329479e-5	5.8950402327574464e-5
283464	GXYLT1	0.94874452937961	1.4116107093334778e-5	5.909440713388613e-5
131408	FAM131A	1.1448315918903624	1.4116506970038768e-5	5.909440713388613e-5
10398	MYL9	-1.491355050778008	1.4301261454598752e-5	5.9851556429966136e-5
10120	ACTR1B	-0.640112907995162	1.4314720547864366e-5	5.98916085731212e-5
1479	CSTF3	0.8190754999198937	1.4334933396099954e-5	5.994725408057384e-5
100506658	OCLN	-2.7658751998362137	1.4335805258019185e-5	5.994725408057384e-5
283953	TMEM114	-0.7920837932865492	1.4445873978466194e-5	6.039112517436424e-5
116039	OSR2	-1.565098846178591	1.4488139384981915e-5	6.055137982852279e-5
79004	CUEDC2	0.7692102393263731	1.451209967268823e-5	6.063506431336719e-5
4645	MYO5B	-1.097941824840797	1.4524294928739276e-5	6.0669559587066346e-5
3384	ICAM2	-1.2060843142382378	1.454321522836437e-5	6.073211977549882e-5
643905	NA	-1.1690530559819683	1.4552132181633524e-5	6.075288363495199e-5
9406	ZRANB2	0.95012438228731	1.4576678721094219e-5	6.083886964324447e-5
27284	SULT1B1	2.0177797838839338	1.4583003767996563e-5	6.084877838821866e-5
9039	UBA3	1.2708005585973474	1.4613988664974569e-5	6.096154914118997e-5
5967	REG1A	-7.02512122729973	1.4692142539745133e-5	6.12709686581681e-5
100507055	LRCOL1	2.4853067842758705	1.4708745707995999e-5	6.132360385729463e-5
80034	CSRNP3	2.6779610216202077	1.4718181543478691e-5	6.13463366579473e-5
30846	EHD2	-1.5603175188605398	1.4774910033514665e-5	6.156612268023792e-5
79603	CERS4	-1.1075372249142639	1.4783111359095514e-5	6.158363485026507e-5
4504	MT3	4.38538768297696	1.4789270818696367e-5	6.159263382334849e-5
64857	PLEKHG2	1.0908446557620906	1.4801748216765984e-5	6.162793303228248e-5
57644	MYH7B	2.620602725674634	1.4830671135842666e-5	6.173166653057105e-5
7076	TIMP1	1.7485483396979227	1.4904364582084347e-5	6.202164791372089e-5
898	CCNE1	1.349468233446637	1.49153932808092e-5	6.205077577464681e-5
26010	SPATS2L	0.7670041533632084	1.4934102547136193e-5	6.211183184673089e-5
10535	RNASEH2A	1.4026067442139318	1.4964593746759969e-5	6.222184349186022e-5
64748	PLPPR2	0.9956402753459699	1.5011436419752192e-5	6.239976580313184e-5
84836	ABHD14B	2.0039743311862646	1.5070903318632742e-5	6.263005450897542e-5
7251	TSG101	0.5762882811542624	1.5153989992306066e-5	6.295834903466569e-5
3717	JAK2	1.193423332271787	1.5220370572011966e-5	6.321707852738842e-5
5308	PITX2	1.4123864106234016	1.5238337597488707e-5	6.327463934724281e-5
25865	PRKD2	0.8545957915703815	1.525146244466587e-5	6.331206822380029e-5
11000	SLC27A3	-1.1985667292282347	1.5275824159420836e-5	6.339320086732334e-5
23321	TRIM2	1.0403285044016872	1.527923911560965e-5	6.339320086732334e-5
2631	NIPSNAP2	-1.0357907886724185	1.532340009207948e-5	6.355083103121236e-5
283358	B4GALNT3	1.1946123149065464	1.5325484478275616e-5	6.355083103121236e-5
930	CD19	2.4614089383915916	1.5351057466505925e-5	6.36397405226535e-5
90874	ZNF697	1.5416502224446003	1.5432359772687377e-5	6.395957288997801e-5
7570	ZNF22	-0.8661397937560338	1.5490027390378166e-5	6.418130531052304e-5
79153	GDPD3	1.7858301293540624	1.5516358107647592e-5	6.427311221513731e-5
9919	SEC16A	-1.2894710878866285	1.5537688414505225e-5	6.434416221344311e-5
8209	GATD3	1.0737487134710495	1.572197396559538e-5	6.508981748498238e-5
201895	SMIM14	-1.0673986005840952	1.5729177474860716e-5	6.510213982540443e-5
114758	CSPG4P1Y	-0.6484026087242984	1.5756835471699106e-5	6.519502725996897e-5
10205	MPZL2	2.37144834259359	1.576008613004769e-5	6.519502725996897e-5
27032	ATP2C1	1.1199398467676467	1.578007145487742e-5	6.526017198618882e-5
7884	SLBP	0.8432340228710107	1.5784316517146396e-5	6.526020367263668e-5
55432	YOD1	1.2335192368831436	1.5839502874119182e-5	6.54707954278877e-5
10735	STAG2	0.9844278393709214	1.586234978235419e-5	6.554763858278424e-5
29993	PACSIN1	-2.5253617485524655	1.59356722813707e-5	6.583296373535143e-5
9958	USP15	0.9874532426459339	1.5953402200843266e-5	6.588853507513735e-5
26589	MRPL46	1.5509540116658354	1.5984741441241927e-5	6.60002688837981e-5
4131	MAP1B	1.8104638515464968	1.599042066314113e-5	6.600536227853289e-5
85236	H2BC12	-1.9253797282199443	1.5994546589408788e-5	6.600536227853289e-5
51382	ATP6V1D	0.8577659262196029	1.601417661966074e-5	6.606866705582509e-5
11278	KLF12	1.6486576572410039	1.6039622698730846e-5	6.615592640148735e-5
57326	PBXIP1	1.5634231035597326	1.6050242937722653e-5	6.618200575203925e-5
5645	PRSS2	-5.726871166939544	1.6153849515530678e-5	6.659139089632975e-5
10611	PDLIM5	-1.6760449487816613	1.6423231120101398e-5	6.768375233628088e-5
4929	NR4A2	-2.95896327809894	1.6483065664085146e-5	6.791189660918258e-5
578	BAK1	1.3152813881567864	1.6487408702144905e-5	6.791189660918258e-5
4702	NDUFA8	0.7858440642922453	1.6511935282594507e-5	6.799473670781765e-5
64844	MARCHF7	0.7000693814865944	1.6547723056273054e-5	6.812389275318399e-5
11101	ATE1	0.8914263207807078	1.6563218719458225e-5	6.816946325450992e-5
23762	OSBP2	-1.2905271425044083	1.6574590815377572e-5	6.819804251873631e-5
57551	TAOK1	1.2012322046735173	1.658732301346436e-5	6.82322013168709e-5
54828	BCAS3	1.0387711193031244	1.6592610948413418e-5	6.823572796168626e-5
2584	GALK1	-0.7062030841495588	1.665918193086965e-5	6.849120686527589e-5
80185	TTI2	0.8581426779069314	1.6689393514233354e-5	6.859710422009818e-5
79675	FASTKD1	0.8292612616524586	1.671441731779451e-5	6.868162783120418e-5
58527	ABRACL	1.1141508802469904	1.6746471748425766e-5	6.87949883695666e-5
3015	H2AZ1	0.8436861425089628	1.6808295136657876e-5	6.903054757324478e-5
84665	MYPN	-1.4383497065804969	1.6957470919342584e-5	6.96246359980792e-5
283989	TSEN54	-1.3984998841557132	1.6988445821574408e-5	6.973322337368536e-5
401397	SMIM30	1.1073172421378779	1.7012956909800295e-5	6.981522764930306e-5
7399	USH2A	-0.9479829146400638	1.7042006840870356e-5	6.991137354606901e-5
728378	POTEF	1.012050036836385	1.7049628885735255e-5	6.991137354606901e-5
11260	XPOT	1.377431410634113	1.7050004482763147e-5	6.991137354606901e-5
51	ACOX1	-1.158985763839448	1.7098883916294496e-5	7.009313579846993e-5
6878	TAF6	0.8880136461525652	1.7106252278550537e-5	7.010468103830675e-5
100131801	PET100	0.9417752734154892	1.7237956883984868e-5	7.06256381937353e-5
27154	BRPF3	-0.9174317545539061	1.727997281643003e-5	7.077895248559545e-5
58490	RPRD1B	0.753555167359325	1.7372790512130567e-5	7.114021448479737e-5
152273	FGD5	2.9324951048060752	1.750462575285133e-5	7.166101574153731e-5
389903	CSAG2	-1.0355761901796585	1.7528100883593013e-5	7.173804988259793e-5
389903	CSAG3	-1.0355761901796585	1.7528100883593013e-5	7.173804988259793e-5
2745	GLRX	1.6966106496730902	1.7551501863431975e-5	7.180076093530295e-5
8766	RAB11A	0.6249751780564594	1.7552747543757914e-5	7.180076093530295e-5
677	ZFP36L1	-0.9453125700296674	1.7587716577087977e-5	7.192470074448537e-5
2889	RAPGEF1	-0.8925494936375742	1.76008730284005e-5	7.195939620663554e-5
27079	RPUSD2	0.7547968403907319	1.761259547328326e-5	7.198821201805612e-5
55846	ITFG2	-0.855203422786948	1.7618097756918872e-5	7.199159553046101e-5
8664	EIF3D	-1.1142707590994263	1.7639343223299125e-5	7.205929044616176e-5
126393	HSPB6	-2.7248788242581767	1.7648169865021396e-5	7.207623020185482e-5
22872	SEC31A	-0.9798873067604283	1.7669064414107132e-5	7.214243399832023e-5
133619	PRRC1	-0.9583952069512556	1.7745971889786803e-5	7.243724173724e-5
152189	CMTM8	-1.7475286672443175	1.7780783868465765e-5	7.256010926291501e-5
5425	POLD2	-1.1823031792538572	1.7818234325515996e-5	7.269367598603228e-5
8767	RIPK2	-0.7563166495259068	1.784152106280537e-5	7.276940304244319e-5
1850	DUSP8	-2.0640525808799737	1.7867041160910153e-5	7.285419669557249e-5
2679	NA	-1.12272397210032	1.7919749611838787e-5	7.304977865853075e-5
7249	TSC2	-0.6292297122733048	1.794788305873335e-5	7.31451037278519e-5
706	TSPO	1.2114184883942638	1.795408157606074e-5	7.315063412377903e-5
9991	PTBP3	0.8303332482113852	1.795873953782277e-5	7.315063412377903e-5
81847	RNF146	1.0602563626194677	1.7978375543796184e-5	7.321125376784903e-5
333	APLP1	-2.143687244744622	1.8021627965778985e-5	7.3367986333852e-5
11124	FAF1	-0.8943240851385816	1.8035116876060976e-5	7.340349762373549e-5
388796	SNHG17	0.9209187568527195	1.806998283558541e-5	7.352597243087211e-5
8536	CAMK1	1.0468204761940871	1.8113670037594636e-5	7.368426630982435e-5
7189	TRAF6	0.9719502814844416	1.8178288046311186e-5	7.392759815189822e-5
375444	C5orf34	1.4977122183157343	1.8330807989455306e-5	7.452818739324213e-5
11010	GLIPR1	2.0182982455380207	1.8364046270879637e-5	7.464362011554955e-5
7260	EIPR1	0.9957206413680098	1.8402749412744156e-5	7.478119886693213e-5
130827	TMEM182	1.6439588942860928	1.8446087758728615e-5	7.493753562969648e-5
91833	WDR20	0.9522229954057888	1.848829170357529e-5	7.508192253718516e-5
27347	STK39	-1.6786089727472309	1.8491379273004567e-5	7.508192253718516e-5
23597	ACOT9	0.8779163224872857	1.8520711338816266e-5	7.518120066660762e-5
9581	PREPL	0.8698305759779714	1.8590910954556813e-5	7.543123988161474e-5
64172	OSGEPL1	1.327291722451557	1.8592103538121518e-5	7.543123988161474e-5
868	CBLB	1.5245734823681634	1.8672708008411725e-5	7.572063725653323e-5
9529	BAG5	0.5827349089653655	1.867326669049498e-5	7.572063725653323e-5
8189	SYMPK	1.7043848875028047	1.8690828951987984e-5	7.577190226100735e-5
340073	LINC02900	-0.963295196802366	1.8791337544000827e-5	7.61593130303044e-5
129303	TMEM150A	-0.828602803305138	1.883805267351232e-5	7.632855807018237e-5
144348	ZNF664	1.7096111328571117	1.8856560935767328e-5	7.638345475322267e-5
2047	EPHB1	3.078198679154875	1.8874048268171723e-5	7.643418810889106e-5
51661	FKBP7	1.639760288630101	1.8938946164465546e-5	7.667684276522972e-5
90321	ZNF766	0.8039292597971031	1.896739783354477e-5	7.677185125740421e-5
5764	PTN	-1.2240883132889593	1.900082137326325e-5	7.688692852591364e-5
9778	KIAA0232	1.3985993100878291	1.9028740398132505e-5	7.697967713991034e-5
23452	ANGPTL2	1.5303269720625252	1.9077112521794508e-5	7.715509715025136e-5
283345	NA	-1.0433573676215353	1.912528061489212e-5	7.732960009187543e-5
9209	LRRFIP2	1.0896978960609314	1.924790667989022e-5	7.780498970524654e-5
677805	SNORA18	1.2381706233849403	1.928250685890447e-5	7.792439993019883e-5
100289678	ZNF783	1.59739905256985	1.933958852512141e-5	7.81345757805338e-5
8635	RNASET2	-1.6715369192380454	1.9386722027416873e-5	7.830445999062346e-5
124583	CANT1	0.8796608938912378	1.9419289581435218e-5	7.84112223597373e-5
22933	SIRT2	0.8176763601767192	1.9423337010739418e-5	7.84112223597373e-5
10848	PPP1R13L	-0.9902324969295098	1.9436909072035925e-5	7.844544984759572e-5
116228	COX20	0.9617721002517143	1.949320514615014e-5	7.865204413305168e-5
57626	KLHL1	-0.9540580484371599	1.951505670516121e-5	7.871958834892293e-5
100132476	KRTAP4-7	-0.9804198956181285	1.9579656577450463e-5	7.895948964370636e-5
4863	NPAT	1.0282845367056739	1.9603331726512387e-5	7.903427013613017e-5
51068	NMD3	-0.9962493139258264	1.9618864971179694e-5	7.907619456193103e-5
93627	TBCK	0.6264978049255525	1.9663075353215625e-5	7.92208295453683e-5
7447	VSNL1	-0.6270050764305397	1.9665036773712295e-5	7.92208295453683e-5
10200	MPHOSPH6	1.345975236975283	1.971120392047528e-5	7.938604905314848e-5
388701	CFAP141	1.1279698084724679	1.9722818530713236e-5	7.941205965791231e-5
80031	SEMA6D	-1.0542492321186305	1.9790858977099382e-5	7.966519056620689e-5
892	CCNC	-1.3637241681607772	1.983920198923889e-5	7.983892078292871e-5
3267	AGFG1	0.57551034443562	1.9961416447947596e-5	8.030976350962406e-5
3934	LCN2	-2.6254075972480013	2.000234940761693e-5	8.044628647815395e-5
379	ARL4D	-0.9516697339190348	2.00057968450964e-5	8.044628647815395e-5
6817		-1.442737588325123	2.0436215548966177e-5	8.215561359165442e-5
6817	SULT1A1	-1.442737588325123	2.0436215548966177e-5	8.215561359165442e-5
23223	RRP12	-1.2779397617537551	2.0472081911163426e-5	8.22783229420219e-5
65998	ZFTA	0.9655487388502353	2.0485457625177693e-5	8.231060080494695e-5
100124541	SNORA11D	0.984748372561838	2.051104966539941e-5	8.239193424538768e-5
794	CALB2	-1.4409340239798274	2.053337674443764e-5	8.243052634919248e-5
51042	ZNF593	-1.1326195473130536	2.053621404615313e-5	8.243052634919248e-5
134466	NA	1.5377155644557474	2.05367138238979e-5	8.243052634919248e-5
5575	PRKAR1B	1.5578943381484205	2.05830880465909e-5	8.259513783364942e-5
1736	DKC1	0.6711013715469978	2.0601274990065073e-5	8.264658403802871e-5
79966	SCD5	-3.536068779731652	2.0620977475476495e-5	8.270408179682643e-5
90204	ZSWIM1	0.7206108205117214	2.067302759937441e-5	8.289125177244605e-5
9725	TMEM63A	-2.0117462601554683	2.075857075800269e-5	8.321258413430491e-5
65992	DDRGK1	-0.788121209748315	2.0783477083541053e-5	8.329074435691276e-5
246176	GAS2L2	2.0296019421068934	2.082925320969257e-5	8.344418676573304e-5
10672	GNA13	0.9111389019124996	2.0832601656661486e-5	8.344418676573304e-5
55197	RPRD1A	0.8356936528642844	2.0867734464184013e-5	8.356317693263079e-5
50628	GEMIN4	0.982097418078709	2.0993679799498283e-5	8.404566222824877e-5
2995	GYPC	-1.5723478563032067	2.1113043671349868e-5	8.45015555047971e-5
51582	AZIN1	-1.1356852878671528	2.118143020507984e-5	8.475323631811759e-5
1316	KLF6	-1.942713721832387	2.1206023479627297e-5	8.482960197655584e-5
4320	MMP11	2.039515959023384	2.1212842482502946e-5	8.483484473462163e-5
308	ANXA5	-1.3911969029667457	2.1289293387712317e-5	8.511848584220077e-5
4212	MEIS2	-1.1720548639551644	2.1347897850910184e-5	8.533064490056261e-5
22881	ANKRD6	-1.0237258764367319	2.136838361781837e-5	8.539036743591612e-5
345557	PLCXD3	-2.6361460114871953	2.1430137610558073e-5	8.561492849291955e-5
80335	WDR82	0.9020572172923593	2.144112509165057e-5	8.563660983830663e-5
23271	CAMSAP2	1.1804924596139692	2.1470576589206986e-5	8.573200675405154e-5
54994	GID8	0.7051220002117446	2.1586042241254324e-5	8.617071968832499e-5
92960	PEX11G	-1.148032537668679	2.1636258979760032e-5	8.632885896721e-5
374308	PTCHD3	-2.6093992527596273	2.1636867451037634e-5	8.632885896721e-5
54969	HPF1	0.9648919346704794	2.165464530740745e-5	8.637741320367318e-5
59341	TRPV4	-0.8584277111003153	2.1755499415118324e-5	8.675723627453063e-5
2059	EPS8	-1.1860032010483623	2.1810563131452943e-5	8.695430566593497e-5
58505	OSTC	-0.7670242985116698	2.185027364203346e-5	8.709007876836369e-5
598	BCL2L1	0.8738139891076351	2.187516654346471e-5	8.716673737021994e-5
79646	PANK3	1.0356064276318637	2.2057619159234024e-5	8.78710275921788e-5
2896	GRN	1.8293276599697919	2.2112283485338043e-5	8.806601447056923e-5
5926	ARID4A	1.5306278344496373	2.2118687099565162e-5	8.80687435419863e-5
6777	STAT5B	0.8748069410559296	2.2193680986922095e-5	8.83445026827571e-5
55600	ITLN1	-1.7601264295352763	2.2227106065451482e-5	8.844375171976346e-5
9513	FXR2	0.750047281183976	2.2230099532965673e-5	8.844375171976346e-5
1803	DPP4	-1.2816456260549876	2.224028887185639e-5	8.846143825295978e-5
5331	PLCB3	1.0567910626446393	2.228866693292238e-5	8.863097325947264e-5
9762	LZTS3	-1.0307362387074601	2.2479010941270364e-5	8.936480317669202e-5
8996	NOL3	1.1024027726809633	2.2589728727131142e-5	8.97817837745927e-5
2990	GUSB	-1.0147042931438666	2.2621286170302582e-5	8.988401143158671e-5
7270	TTF1	0.8744572841661604	2.2742686838809643e-5	9.034307970196216e-5
64968	MRPS6	0.6790371478551691	2.277655939013269e-5	9.045430406586735e-5
10202	DHRS2	-2.618617470534688	2.280870719244659e-5	9.054605435988284e-5
90233	ZNF551	1.3538961018996432	2.2811420746467464e-5	9.054605435988284e-5
55540	IL17RB	-2.9862585806883875	2.2855838576193247e-5	9.069898735170116e-5
5627	PROS1	1.258500321947162	2.2890930181197888e-5	9.080596004218271e-5
127253	TYW3	1.0447299409816413	2.2894587549106906e-5	9.080596004218271e-5
9070	ASH2L	1.339162116999189	2.2935198003001534e-5	9.09436108249811e-5
22893	BAHD1	1.1531757364878965	2.2946780621645822e-5	9.096611798042917e-5
8751	ADAM15	-0.8004375868053852	2.2977366787812905e-5	9.106392843517925e-5
6101	RP1	-0.8768414860579323	2.305914830154982e-5	9.136453382870306e-5
729082	OIP5-AS1	-0.974962968754447	2.3079709525764734e-5	9.14224810715799e-5
116372	LYPD1	3.2278276617772343	2.3097196746606345e-5	9.145309923147912e-5
3418	IDH2	-2.2128630414464254	2.3099315369810646e-5	9.145309923147912e-5
337867	UBAC2	0.9699342212805746	2.3120351737240952e-5	9.151285970322486e-5
201266	SLC39A11	-1.289532973093145	2.3157215238139878e-5	9.163521888041939e-5
6468	FBXW4	-0.9924517117025449	2.325101133625002e-5	9.195250976388626e-5
219623	TMEM26	0.9642495842770415	2.3253975855101552e-5	9.195250976388626e-5
286495	NA	1.156597033166756	2.3259257536830273e-5	9.195250976388626e-5
91978	TPGS1	1.717451266882411	2.326128030907739e-5	9.195250976388626e-5
100124538	SNORA70C	-1.4531884163041404	2.3269955816865323e-5	9.196319977817369e-5
6633	SNRPD2	0.6966886522960696	2.3362017892370942e-5	9.228056905394787e-5
3960	LGALS4	-2.6846491510125956	2.3362245227020505e-5	9.228056905394787e-5
90550	MCU	-0.9765396810352085	2.3482148716441986e-5	9.273040317485205e-5
79586	CHPF	-1.524233889786041	2.3509333150142254e-5	9.281395535640627e-5
81894	SLC25A28	-1.0491115970431952	2.3563489980659942e-5	9.300392342187181e-5
10241	CALCOCO2	-0.6143581883479818	2.3652813372564634e-5	9.333255924951778e-5
57568	SIPA1L2	1.4848578927749294	2.366872590458025e-5	9.337142614150626e-5
340485	ACER2	-0.9594983057527502	2.376665867072953e-5	9.373375420945083e-5
51209	RAB9B	1.3081894148176954	2.3789421375573223e-5	9.379950809144987e-5
572	BAD	1.1910390005483853	2.388752406021208e-5	9.416221091664352e-5
113451	AZIN2	1.2837182009123858	2.3931132076494417e-5	9.430997060135376e-5
311	ANXA11	-0.9077222010821995	2.411539631666076e-5	9.501182365640633e-5
2617	GARS1	-0.8375074721433222	2.415423859957912e-5	9.514051884197392e-5
11194	ABCB8	1.1227670353255759	2.4170209332917863e-5	9.51790830826561e-5
27242	TNFRSF21	-2.119734444117368	2.4228296111178562e-5	9.535234859375643e-5
22919	MAPRE1	0.5325774318897647	2.4228701397756796e-5	9.535234859375643e-5
692213	SNORD110	-1.5977504738782988	2.4232783091744866e-5	9.535234859375643e-5
84893	FBH1	0.7821263340212514	2.4253801926582247e-5	9.541067777044526e-5
7177	TPSAB1	-2.385968037069887	2.4367733203268677e-5	9.583438689058756e-5
100289410	NA	-1.8522178617197929	2.4382161436779578e-5	9.586665006072052e-5
2710	GK	1.8593104144397534	2.4434039969357614e-5	9.60461075977735e-5
91120	ZNF682	1.0756456168143282	2.4443332337773183e-5	9.605811720695197e-5
523	ATP6V1A	0.6354685354198057	2.4484405088436717e-5	9.619498029770761e-5
374864	CCDC178	2.333641424713167	2.465610058792042e-5	9.68448368157517e-5
57215	THAP11	0.7131452853991505	2.4678815401218473e-5	9.690934115098564e-5
57552	NCEH1	-0.8246806570725305	2.4725589820678323e-5	9.706826633399614e-5
11333	PDAP1	0.8688168809403249	2.502073648812831e-5	9.820192728176966e-5
3956	LGALS1	1.8717645540796006	2.5059140615498952e-5	9.832759862912087e-5
5830	PEX5	-0.5876675704995833	2.5069329853554467e-5	9.834252396194405e-5
23207	PLEKHM2	-0.7592174557962252	2.510774083774728e-5	9.846812239423118e-5
55362	TMEM63B	1.4442431153883621	2.514685624130054e-5	9.85964187811277e-5
26747	NUFIP1	1.6711068212247504	2.522956247150689e-5	9.889551835675175e-5
23400	ATP13A2	-1.1638933506525753	2.5258630938392713e-5	9.897219339477501e-5
84928	TMEM209	0.7543824774239489	2.5261975990835694e-5	9.897219339477501e-5
79784	MYH14	-1.1858972582587004	2.532094544263225e-5	9.917799612461323e-5
11182	SLC2A6	1.7392437912321768	2.5329524287351415e-5	9.9186372628909007e-05
211	ALAS1	1.0411746784677174	2.536288336630543e-5	9.9284162599357e-5
3664	IRF6	-1.6584146368743413	2.5367390418055306e-5	9.9284162599357e-5
7411	VBP1	0.9319622013312063	2.5376557431236433e-5	9.929480716424602e-5
3998	LMAN1	-1.128291539723696	2.5387050245503907e-5	9.931063267234078e-5
5925	RB1	1.023774287719343	2.5493664022582292e-5	9.970236658501521e-5
991	CDC20	2.4992148459592665	2.5630571289667262e-5	1.0021234537501028e-4
10562	OLFM4	-3.082523901910296	2.5653836208265862e-5	1.0027785062017831e-4
150962	PUS10	1.108968508243339	2.5721907158569302e-5	1.0048162300500102e-4
55784	MCTP2	2.4627191483629645	2.5724879963134765e-5	1.0048162300500102e-4
55022	PID1	-1.6880567315887465	2.5725539868107205e-5	1.0048162300500102e-4
10773	ZBTB6	1.3262321194029498	2.580890137836376e-5	1.0078166585400107e-4
7466	WFS1	1.5043887631000867	2.5881649035335267e-5	1.0104012086012636e-4
90355	MACIR	-1.504717758778746	2.5970612866595513e-5	1.0136173562048593e-4
960	CD44	-2.1131003698671833	2.5993035831727085e-5	1.0142354822508965e-4
114926	SMIM19	-0.7682363640933829	2.600940619002831e-5	1.0146171852396809e-4
100506815	NA	-2.4596981548520844	2.607582041919544e-5	1.016950393203416e-4
51104	ABHD17B	1.2404958064410039	2.617352851170903e-5	1.0205025635666601e-4
51441	YTHDF2	0.5789383129776979	2.6230480574853517e-5	1.022464265586735e-4
