MIMAT_ID	logFC	P.Value	adj.P.Val
MIMAT0019753	-0.2493478267566877	0.02226969760419833	0.42844239122106936
MIMAT0005923	-0.2860417120356542	0.022891875390697994	0.4304688736087357
MIMAT0018199	-0.29213145873073565	0.023245482433820266	0.4304688736087357
MIMAT0021081	0.2227870242929115	0.023530245154118567	0.4304688736087357
MIMAT0027422	-0.44158435042782024	0.023574423408113616	0.4304688736087357
MIMAT0027610	0.995118004263489	0.023670824798194292	0.4304688736087357
MIMAT0004482	0.2561017969066763	0.02375882621140317	0.4304688736087357
MIMAT0007892	-1.158267688811031	0.024054542489311576	0.4304688736087357
MIMAT0018065	-0.43730934966319396	0.02428698921253271	0.4304688736087357
MIMAT0001620	-0.4486661389666036	0.024318739782561275	0.4304688736087357
MIMAT0004819	-0.3805521040040488	0.024365232657854945	0.4304688736087357
MIMAT0019818	-0.24823409619183098	0.02478074418677128	0.4304688736087357
MIMAT0000435	2.027094128142294	0.024812799011984975	0.4304688736087357
MIMAT0004559	0.45245668074567325	0.024840038245372925	0.4304688736087357
MIMAT0000727	0.34043848396539494	0.024929303328131702	0.4304688736087357
MIMAT0027483	-0.3669474489252727	0.024969501731681963	0.4304688736087357
MIMAT0004911	1.2661676522319958	0.025046676121532333	0.4304688736087357
MIMAT0022278	-0.3229566878877986	0.025313564332224637	0.4312026126236441
MIMAT0019720	0.218208102091362	0.025423893374241238	0.4312026126236441
MIMAT0027377	0.6655234981113684	0.026169524740477148	0.4409479397447718
MIMAT0002838	-0.24258396436661622	0.026518166395822773	0.44280481341368483
MIMAT0021126	-0.30238056422762777	0.026914997639699928	0.44280481341368483
MIMAT0022719	-0.37801575931813736	0.026938988950445313	0.44280481341368483
MIMAT0004775	1.2336536414902113	0.02696677878430897	0.44280481341368483
MIMAT0027605	-0.232683231427535	0.02716996332539539	0.4429229637225913
MIMAT0018079	0.5559616472773425	0.027317591633782785	0.4429229637225913
MIMAT0005824	-0.2853790163281111	0.02835580643401467	0.45213056447767924
MIMAT0018077	0.17492755091216514	0.02853708127783395	0.45213056447767924
MIMAT0000710	-0.26430917765881295	0.028720560089413198	0.45213056447767924
MIMAT0022834	-0.26430917765881295	0.028720560089413198	0.45213056447767924
MIMAT0000424	0.9306375728465129	0.028762378810837624	0.45213056447767924
MIMAT0018998	-0.23667387888865574	0.02910179155171198	0.4546934461837181
MIMAT0018190	0.8594585010268677	0.029394269755022004	0.45649655077377543
MIMAT0027675	0.25812030693375587	0.03059647737500131	0.4691656620317783
MIMAT0027517	-0.2877430256346344	0.03068034284986113	0.4691656620317783
MIMAT0028218	-0.8829519282881712	0.030756011203789964	0.4691656620317783
MIMAT0003879	-0.2813144046226048	0.03114640092223103	0.47204671491692585
MIMAT0019837	-0.6086468989385228	0.03131108931372937	0.47204671491692585
MIMAT0004609	-1.2967891704285532	0.03177489741984829	0.4762539857463308
MIMAT0005796	0.6628690491158449	0.03203098132200366	0.47696281915844996
MIMAT0004602	0.8951936626744076	0.032192215102238284	0.47696281915844996
MIMAT0019824	0.2855230542323913	0.03265597870533879	0.4810692177277909
MIMAT0021030	-0.28386551567441465	0.033210523840712866	0.48645869580316914
MIMAT0000087	-1.651505949154033	0.0336323372204501	0.48985404154983253
MIMAT0019762	0.16347841794787563	0.03391602835168675	0.49121079264409234
MIMAT0000076	2.0804628871222346	0.03411349646831387	0.4913105804207438
MIMAT0000446	-1.359804012527105	0.034368563703414165	0.49223420681889846
MIMAT0000425	1.643418144299846	0.03477357593653911	0.4929699288059061
MIMAT0028112	-0.1810523775894701	0.034802376665118276	0.4929699288059061
MIMAT0018204	0.18773586931698708	0.03502311990992956	0.49324186037554596
MIMAT0000083	1.4623562214780927	0.0352042289794804	0.49324186037554596
MIMAT0015015	-0.27369080855415284	0.035637191424559775	0.49410923724305683
MIMAT0004926	0.8581854782775806	0.03564946397486756	0.49410923724305683
MIMAT0031176	-0.23447368267269328	0.03622552557901114	0.4994085825812338
MIMAT0000752	1.0112955199745743	0.03665519146882919	0.5009088381568298
MIMAT0005909	-0.2369332406012989	0.03690778842885534	0.5009088381568298
MIMAT0000721	-0.16293206094170717	0.03700892456317367	0.5009088381568298
MIMAT0005951	1.0496148735005448	0.03732217128057207	0.5009088381568298
MIMAT0015061	-0.24714219878729465	0.03759760156187535	0.5009088381568298
MIMAT0000461	2.78425034670914	0.037729530705254026	0.5009088381568298
MIMAT0018359	-0.3233467904635643	0.03792388875732448	0.5009088381568298
MIMAT0016903	-0.26109691400412266	0.038001004583252056	0.5009088381568298
MIMAT0025472	-0.39424694692323337	0.038083061395942065	0.5009088381568298
MIMAT0019954	0.5569437608022277	0.03853208416660139	0.5042421978756263
MIMAT0027571	-0.21626020898478623	0.03892477466665493	0.506808429750689
MIMAT0007348	-0.415764661708239	0.03939562926167618	0.5103614685256342
MIMAT0018001	-0.24417838091399907	0.04025072928967281	0.515181369358555
MIMAT0021127	0.5752827515209201	0.04033029497428329	0.515181369358555
MIMAT0019781	-0.3380588591449106	0.040371666876591224	0.515181369358555
MIMAT0019973	-0.24162536467831508	0.04056703567873803	0.515181369358555
MIMAT0002808	-0.21656588689449477	0.04079749793438421	0.5154036484507618
MIMAT0019027	-1.2492673766924685	0.04098438631978517	0.5154036484507618
MIMAT0019019	1.4218341605326146	0.041369001677639926	0.5160128299682039
MIMAT0018088	0.1812258053778892	0.04178649679506666	0.5160128299682039
MIMAT0031180	-0.7097250903977983	0.041934668862529	0.5160128299682039
MIMAT0026626	-0.3131885480648362	0.04194507094550472	0.5160128299682039
MIMAT0001621	0.23441665160591482	0.04203362850788316	0.5160128299682039
MIMAT0000684	-0.25413904372523854	0.043124052023321986	0.526890076379735
MIMAT0016874	-0.28798958070549757	0.043798788475522835	0.5270615797725372
MIMAT0019864	-0.37167349738109046	0.04384167956515456	0.5270615797725372
MIMAT0016923	0.22563332204796266	0.04426021438579927	0.5270615797725372
MIMAT0019037	-0.41279435937953524	0.0443740935636518	0.5270615797725372
MIMAT0018989	-0.2395461104684553	0.04477676618036884	0.5270615797725372
MIMAT0022707	-0.2395461104684553	0.04477676618036884	0.5270615797725372
MIMAT0016915	1.7537471440227128	0.045486984098313046	0.5270615797725372
MIMAT0027355	-1.000629939892263	0.04565130433782047	0.5270615797725372
MIMAT0019013	-0.17439370346474412	0.04572094303511686	0.5270615797725372
MIMAT0000455	1.3739378219682108	0.04616456970162929	0.5270615797725372
MIMAT0026606	0.19445952002271583	0.046324682168773126	0.5270615797725372
MIMAT0015055	-1.4085524001510044	0.046430804461717955	0.5270615797725372
MIMAT0015075	-0.4614558229247825	0.04643169663873226	0.5270615797725372
MIMAT0019886	-0.31196563821893425	0.04653956828250171	0.5270615797725372
MIMAT0027534	-0.21923439197551386	0.04656728808182868	0.5270615797725372
MIMAT0019229	-1.2242514856249587	0.04661722232248606	0.5270615797725372
MIMAT0018000	0.7941643173868627	0.046669632993336874	0.5270615797725372
MIMAT0027566	-0.6593369035347991	0.04681811550345657	0.5270615797725372
MIMAT0004672	0.8100561946049255	0.04705421296174892	0.5274163522408205
MIMAT0019890	0.23024610979297638	0.04751924052567881	0.5290518535323037
MIMAT0019079	-0.23911430478246126	0.04761056245907465	0.5290518535323037
MIMAT0000437	1.1468874301183214	0.048596800867867176	0.5376933589586333
MIMAT0022499	-0.3404151140014086	0.04965499272761766	0.5470537232982835
MIMAT0000430	-0.17674403248746098	0.04994791793503777	0.5479392869639462
MIMAT0004689	-0.27696003453762197	0.050230826254170684	0.5484629524787558
MIMAT0003884	-0.20988136193261925	0.0509582444643179	0.5484629524787558
MIMAT0030429	-0.5705373766431338	0.051000858047060886	0.5484629524787558
MIMAT0004955	0.5963238342375936	0.0514669708609588	0.5484629524787558
MIMAT0004507	0.2352207111252106	0.051546480228488185	0.5484629524787558
MIMAT0027374	-0.19286069058582572	0.05169806753650861	0.5484629524787558
MIMAT0027409	-0.330765421580459	0.0518565070813567	0.5484629524787558
MIMAT0031178	-0.9329276218701971	0.05223422610794184	0.5484629524787558
MIMAT0003288	-0.19483881569196204	0.05228521055170475	0.5484629524787558
MIMAT0004979	0.45778639131914983	0.05272163768716452	0.5484629524787558
MIMAT0022706	-0.2538340721960137	0.05275278542877826	0.5484629524787558
MIMAT0000414	2.1917589243477194	0.05283511442790776	0.5484629524787558
MIMAT0007881	-1.1456995918157336	0.05296965679896266	0.5484629524787558
MIMAT0022844	-0.6355588457515895	0.05349250497553925	0.5484629524787558
MIMAT0005900	-0.2539953912285494	0.05352150894619187	0.5484629524787558
MIMAT0024598	-0.8699488027282033	0.0538578436063467	0.5484629524787558
MIMAT0018956	-0.2369683548413993	0.0542306880812366	0.5484629524787558
MIMAT0000258	0.602526122433423	0.05435126941794011	0.5484629524787558
MIMAT0002855	-0.29485699429929224	0.05442618122635235	0.5484629524787558
MIMAT0019761	0.15652170129408852	0.05444307674843215	0.5484629524787558
MIMAT0015090	-0.26306610269183495	0.05460503642139783	0.5484629524787558
MIMAT0013802	-1.154210973467432	0.05467609727968977	0.5484629524787558
MIMAT0002819	-1.461280921764412	0.05632921156703443	0.5628554551155611
MIMAT0027472	-1.264636340103459	0.05667516591495791	0.5629325636178235
MIMAT0019032	-0.9688761698465496	0.05677364877448957	0.5629325636178235
MIMAT0025471	0.18698748314179284	0.05741595683721499	0.5667936449843732
MIMAT0000088	-1.208171219023807	0.057788501155472786	0.5667936449843732
MIMAT0027533	0.21120030257576997	0.05800087707310799	0.5667936449843732
MIMAT0010357	-0.2116717636308775	0.05804248342741448	0.5667936449843732
MIMAT0003150	-0.29432875694970545	0.05843681647541597	0.5673574355114223
MIMAT0013518	0.16479220059165137	0.05888988533676496	0.5673574355114223
MIMAT0031010	0.2519757529755274	0.05894140666786614	0.5673574355114223
MIMAT0030018	0.1511446155055098	0.05926949933778189	0.5673574355114223
MIMAT0016872	0.3222493119388895	0.059402057307552866	0.5673574355114223
MIMAT0019728	0.2438277346496279	0.059420677885214906	0.5673574355114223
MIMAT0003308	-0.9038733405710453	0.059650629850094436	0.567451379164367
MIMAT0000280	0.4069677245223554	0.06044282711552012	0.570604069731191
MIMAT0026475	-0.24469784060308988	0.06049283153907836	0.570604069731191
MIMAT0030422	1.212408374758919	0.06064604930424606	0.570604069731191
MIMAT0015041	-1.4689581812550547	0.06106761992080463	0.5724811787484885
MIMAT0004814	-0.4573932205823442	0.06266224233333999	0.5833757330037899
MIMAT0019709	-0.2843336222355286	0.06268234214198982	0.5833757330037899
MIMAT0004811	0.2001165109494948	0.06301678403817833	0.5843786663684307
MIMAT0027368	-0.1828136391799571	0.0632610073021585	0.5845407771504108
MIMAT0019222	-0.21361347015826948	0.06369151071097466	0.5864168379031881
MIMAT0019076	-0.24151415951559874	0.06409220109704199	0.5880060299935026
MIMAT0004696	0.18391224957631644	0.06478383879604259	0.5889429987836203
MIMAT0000772	1.032563695255696	0.0650739384934912	0.5889429987836203
MIMAT0019040	0.16801903690542638	0.065106332351662	0.5889429987836203
MIMAT0000278	1.748818613008953	0.06515043743166282	0.5889429987836203
MIMAT0018987	-1.2338700996576708	0.06553793511678334	0.5889429987836203
MIMAT0019022	-0.9032301103543348	0.06597274040507242	0.5889429987836203
MIMAT0001545	-0.19521073083125712	0.06614335856790246	0.5889429987836203
MIMAT0022946	-1.0444110635115318	0.06616502334121019	0.5889429987836203
MIMAT0022271	0.8562601964903929	0.06625037612383627	0.5889429987836203
MIMAT0010313	-1.0803349522749957	0.06684210121198385	0.5913713746047304
MIMAT0027558	-0.5170073046534999	0.06704250146915396	0.5913713746047304
MIMAT0004506	0.21051970460943406	0.06721171945662763	0.5913713746047304
MIMAT0021124	-0.17378997102378058	0.06762047020185749	0.5921244055462109
MIMAT0018993	-0.9076027343681431	0.06779684374311312	0.5921244055462109
MIMAT0019770	-0.34197687729698645	0.06799562744037142	0.5921244055462109
MIMAT0021086	-0.23577611236200927	0.06821603896323687	0.5921244055462109
MIMAT0027506	-1.0997153235875514	0.06869844396471954	0.5928221081522835
MIMAT0018967	0.3751252269731337	0.06876286561596011	0.5928221081522835
MIMAT0026478	-0.21793295276578742	0.06917478368685473	0.5928221081522835
MIMAT0018165	-0.5856413208385578	0.06929821966734372	0.5928221081522835
MIMAT0003299	0.2729134193298733	0.06944618955081056	0.5928221081522835
MIMAT0003249	0.28760839436115887	0.07013932669607943	0.5949321605800347
MIMAT0018121	-0.1387025498632461	0.07046383503090263	0.5949321605800347
MIMAT0027456	1.0993115536717344	0.07057997158619558	0.5949321605800347
MIMAT0005880	0.6692281600998086	0.0709818664351967	0.5949321605800347
MIMAT0015086	-1.052163301894221	0.07108147839965272	0.5949321605800347
MIMAT0028113	-1.1855439748954482	0.07176448755719449	0.5949321605800347
MIMAT0027633	-0.17902222646513208	0.07176464307258641	0.5949321605800347
MIMAT0000736	-0.32445890996879095	0.0718941140606103	0.5949321605800347
MIMAT0016909	0.258280898519048	0.0720304712535267	0.5949321605800347
MIMAT0005869	0.18456604564999346	0.0724032392516125	0.5949321605800347
MIMAT0027562	0.62793347560595	0.07279531033960943	0.5949321605800347
MIMAT0004497	0.504467909252893	0.07289085454324148	0.5949321605800347
MIMAT0027359	-0.8034334966971078	0.0730739209968118	0.5949321605800347
MIMAT0015054	-0.6328981490859867	0.07352515574698476	0.5949321605800347
MIMAT0018114	-0.2648476208534202	0.073844096975708165	0.5949321605800347
MIMAT0000279	1.7628004980650853	0.07387198107512273	0.5949321605800347
MIMAT0018946	-0.20425450945571094	0.07438987948879561	0.5949321605800347
MIMAT0013771	0.21540142852961505	0.07442613787834552	0.5949321605800347
MIMAT0019063	0.19049805340987844	0.07446854345157652	0.5949321605800347
MIMAT0019053	-0.9336248501317569	0.07512930834898243	0.5949321605800347
MIMAT0027603	0.1505559165513565	0.07539748919593477	0.5949321605800347
MIMAT0000693	0.46265434486072643	0.07541333624765564	0.5949321605800347
MIMAT0027387	-1.2075734052550775	0.07581998817890637	0.5949321605800347
MIMAT0025468	0.14505444649313876	0.07588856457241343	0.5949321605800347
MIMAT0031002	-1.2930270842453508	0.07607075349007685	0.5949321605800347
MIMAT0002871	0.8113866101763298	0.07622382799644853	0.5949321605800347
MIMAT0022861	-0.24363688567701444	0.07631226453560197	0.5949321605800347
MIMAT0004678	0.8006304318721907	0.07654113474371113	0.5949321605800347
MIMAT0005935	-0.22851041830926408	0.07666608012963985	0.5949321605800347
MIMAT0004912	-0.268733567067377	0.076688367566975807	0.5949321605800347
MIMAT0000703	1.247060165688369	0.07684732718120696	0.5949321605800347
MIMAT0003300	-0.1952010287908233	0.07722692322350264	0.5958772645466116
MIMAT0000096	1.2793882305255544	0.07743168488096	0.5958772645466116
MIMAT0026636	-0.47113766291396286	0.07859725905299814	0.6006316094010145
MIMAT0004800	-0.5200684552987331	0.07870343524205983	0.6006316094010145
MIMAT0019839	0.17747355127149606	0.07887481402391819	0.6006316094010145
MIMAT0022258	0.1659859792007056	0.07920513221369303	0.6006316094010145
MIMAT0027664	0.16619255794368626	0.07966551675251975	0.6006316094010145
MIMAT0019360	0.20087572277620555	0.07975453152328194	0.6006316094010145
MIMAT0015021	-0.2827314996061249	0.08012519279556471	0.6006316094010145
MIMAT0019692	0.22345671170515571	0.08018311823464103	0.6006316094010145
MIMAT0026734	0.19646917114798595	0.08033846642625121	0.6006316094010145
MIMAT0007347	-1.2026044904632176	0.08041229554384065	0.6006316094010145
MIMAT0003266	-0.20673510926784083	0.08061231064885609	0.6006316094010145
MIMAT0000765	-0.7788152848437995	0.08140017192831871	0.603171732042298
MIMAT0002851	-0.17243588071038138	0.08142116475978266	0.603171732042298
MIMAT0018972	-0.23233187183159895	0.08202973792236946	0.6034550015081395
MIMAT0015020	-0.19431670987349198	0.08221554068259758	0.6034550015081395
MIMAT0010195	-0.18471879728091467	0.08261591888389853	0.6034550015081395
MIMAT0016905	-0.19172950830100097	0.08266514919852373	0.6034550015081395
MIMAT0024599	-1.5258184866917932	0.08285180159768904	0.6034550015081395
MIMAT0018982	-0.17102621268784052	0.0829430029388592	0.6034550015081395
MIMAT0027484	-0.3862354844927667	0.0832227989517052	0.6034550015081395
MIMAT0000771	-0.21729200097179696	0.08343064224952353	0.6034550015081395
MIMAT0002818	-0.18882611157564522	0.08356611153545608	0.6034550015081395
MIMAT0027565	-0.19454959890763387	0.08445291119405116	0.6071276882334173
MIMAT0015080	-0.747238228644624	0.08470117103382155	0.6071276882334173
MIMAT0030417	0.2840955001654183	0.08478121325214516	0.6071276882334173
MIMAT0018076	-0.8315588234640283	0.08534448422230763	0.6089751379242228
MIMAT0000265	0.5406402731489651	0.08557464690328405	0.6089751379242228
MIMAT0003163	-0.25255160135093696	0.08574785689157986	0.6089751379242228
MIMAT0030019	-0.49617691100593425	0.0872706243863983	0.6180870045827879
MIMAT0021130	0.17313512490283728	0.08754211886293461	0.6183111847360149
MIMAT0000067	2.2486907325128853	0.08802905050617944	0.6200516180462585
MIMAT0019782	0.16206310932819395	0.08903075405110121	0.6237708288517445
MIMAT0019842	0.16713335583486713	0.08916842776932715	0.6237708288517445
MIMAT0031181	0.181479563911789	0.08950649346201905	0.6237708288517445
MIMAT0005899	-0.2319076307482229	0.08963789725472629	0.6237708288517445
MIMAT0019698	-0.25360472294911596	0.08976686481923864	0.6237708288517445
MIMAT0000252	-0.24274324844541134	0.09069134346927087	0.6251946440336467
MIMAT0018193	-0.16495666826130317	0.09075064115300593	0.6251946440336467
MIMAT0002867	0.19771951880393446	0.09090461017787761	0.6251946440336467
MIMAT0017993	-0.19468504176431534	0.0909418120685095	0.6251946440336467
MIMAT0030419	-0.2446592055664592	0.09171208678643243	0.6275273437279254
MIMAT0013517	-0.20571066307577318	0.09176796298891694	0.6275273437279254
MIMAT0000733	-0.9478896805646593	0.09211249129650392	0.6282169379957332
MIMAT0002872	-0.2293490328861742	0.09293319502214652	0.632141891206052
MIMAT0010214	1.4575947884998877	0.0935943161125	0.63496354457375
MIMAT0030999	-0.8501881354749756	0.09409095523501596	0.6366250600447028
